"pause","study","plot","depth.cm","soilmass","cup_label","sample.id","mL_water","start","end","ppm.approx","readtime","readdate","temp1_C","temp2_C","NOTES","time","ppm","line","ppm.corr","days","ugC.L","ugC.g.day"
113,"CCNRD","311","60",10.0303,"206b","311CCNRD60","2",2025-12-17 12:44:00,2025-12-17 12:46:00,2282,"12:45",20251209,26,26,"","12:45:00",2212.06666666667,16739,1458.16868055556,1.00002314814815,715.209493643972,66.4561626348347
114,"CCNRD","311","60",10.0092,"206c","311CCNRD60","2",2025-12-17 12:46:00,2025-12-17 12:48:00,2241,"12:47",20251209,26,26,"","12:47:02",2201.40166666667,16891,1447.50368055556,1.00002314814815,709.978473837123,66.1091733221635
115,"CCNRD","312","60",10.0142,"207a","312CCNRD60","2",2025-12-17 12:48:00,2025-12-17 12:50:00,2241,"12:49",20251209,26,26,"","12:49:01",2187.895,17028,1433.99701388889,1.00002314814815,703.35365987952,65.4596084567627
116,"CCNRD","312","60",10.0013,"207b","312CCNRD60","2",2025-12-17 12:50:00,2025-12-17 12:52:00,2403,"12:51",20251209,26,26,"","12:51:03",2324.45666666667,17181,1570.55868055556,1.00002314814815,770.335074149529,71.7858967441593
117,"CCNRD","312","60",10.016,"207c","312CCNRD60","2",2025-12-17 12:52:00,2025-12-17 12:54:00,3050,"12:53",20251209,26,26,"","12:53:01",2968.885,17341,2214.98701388889,1.00002314814815,1086.41734098135,101.092348421986
118,"CCNRD","401","60",10.0096,"208a","401CCNRD60","2",2025-12-17 12:54:00,2025-12-17 12:56:00,2241,"12:55",20251209,26,26,"","12:55:00",2150.76166666667,17496,1396.86368055556,1.00002314814815,685.140326343562,63.7938363323409
119,"CCNRD","401","60",10.0202,"208b","401CCNRD60","2",2025-12-17 12:56:00,2025-12-17 12:58:00,1797,"12:57",20251209,26,26,"Relatively steep decline in slope","12:57:01",1728.395,17646,974.497013888889,1.00002314814815,477.975919490668,44.4575514426161
120,"CCNRD","401","60",10.0285,"208c","401CCNRD60","2",2025-12-17 12:58:00,2025-12-17 13:00:00,2161,"12:59",20251209,26,26,"Forgot to resume, paused and resumed for about 30 seconds each","12:59:05",2061.76833333333,17661,1307.87034722222,1.00002314814815,641.49045392498,59.6170018505341
121,"CCNRD","402","60",10.0144,"209a","402CCNRD60","2",2025-12-17 13:00:00,2025-12-17 13:02:00,2787,"13:01",20251209,26,26,"","13:00:59",2680.10833333333,17747,1926.21034722222,1.00002314814815,944.77679123084,87.9265826636786
122,"CCNRD","402","60",10.0136,"209b","402CCNRD60","2",2025-12-17 13:02:00,2025-12-17 13:04:00,2423,"13:03",20251209,26,26,"","13:03:01",2387.26833333333,17909,1633.37034722222,1.00002314814815,801.14323846594,74.5651412329488
123,"CCNRD","402","60",10.0103,"209c","402CCNRD60","2",2025-12-17 13:04:00,2025-12-17 13:06:00,2343,"13:05",20251209,26,26,"","13:05:03",2291.27,18062,1537.37201388889,1.00002314814815,754.057520407698,70.2058488776534
124,"CCNRD","403","60",10.0191,"210a","403CCNRD60","2",2025-12-17 13:06:00,2025-12-17 13:08:00,2302,"13:07",20251209,26,26,"","13:07:00",2241.23833333333,18203,1487.34034722222,1.00002314814815,729.517751134092,67.8614390570984
125,"CCNRD","403","60",10.0137,"210b","403CCNRD60","2",2025-12-17 13:08:00,2025-12-17 13:10:00,1878,"13:09",20251209,26,26,"","13:09:00",1819.485,18382,1065.58701388889,1.00002314814815,522.65417492488,48.6447258286136
126,"CCNRD","404","60",10.0193,"211a","404CCNRD60","2",2025-12-17 13:12:00,2025-12-17 13:14:00,1837,"13:13",20251209,26,26,"","13:13:03",1808.46,18462,1054.56201388889,1.00002314814815,517.246580609783,48.1145202886746
127,"CCNRD","404","60",10.0056,"211b","404CCNRD60","2",2025-12-17 13:14:00,2025-12-17 13:16:00,1878,"13:15",20251209,26,26,"","13:15:02",1791.32166666667,18597,1037.42368055556,1.00002314814815,508.84048955277,47.3973910873092
128,"CCNRD","404","60",10.0044,"211c","404CCNRD60","2",2025-12-17 13:16:00,2025-12-17 13:18:00,1797,"13:17",20251209,26,26,"Might have accidentally pasued and resumed really fast by clicking too hard but I'm honestly not sure","13:17:02",1741.67,18758,987.772013888889,1.00002314814815,484.487104482315,45.1343390285792
129,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 13:18:00,2025-12-17 13:20:00,787,"13:19",20251209,26,26,"","13:19:02",715.862,18911,-38.0359861111111,1.00002314814815,-18.6560709536104,NA
130,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 13:20:00,2025-12-17 13:22:00,847,"13:21",20251209,26,26,"","13:21:01",800.089666666667,19081,46.1916805555555,1.00002314814815,22.6563146645806,NA
131,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 13:22:00,2025-12-17 13:24:00,908,"13:23",20251209,26,26,"","13:23:00",845.4515,NA,91.5535138888889,1.00002314814815,44.9056019258698,NA
